date,traf,hour,is_weekday,day,region,lower,upper,region2,predict,tech,kpi
2023-05-30 05:00:00,163983.33258724213,5,1,30,Quba,168324.47433965708,179476.96921953178,7,173900.72177959443,4G,data traf
2023-05-30 06:00:00,263152.8168745041,6,1,30,Quba,255353.86817448144,273517.9252321768,7,264435.8967033291,4G,data traf
2023-05-30 07:00:00,424004.6964893341,7,1,30,Quba,446560.04128691147,474405.96586970857,7,460483.00357831,4G,data traf
2023-05-30 08:00:00,482094.8694515228,8,1,30,Quba,510066.8051305105,599357.3958425043,7,554712.1004865074,4G,data traf
2023-05-30 09:00:00,,9,1,30,Quba,705265.4584166441,747978.795936097,7,726622.1271763706,4G,data traf
2023-05-30 10:00:00,,10,1,30,Quba,767303.6200309843,818133.3400615221,7,792718.4800462532,4G,data traf
2023-05-30 11:00:00,,11,1,30,Quba,841156.4292371873,896106.4831651183,7,868631.4562011528,4G,data traf
2023-05-30 12:00:00,,12,1,30,Quba,851793.0761346817,912170.6261597252,7,881981.8511472035,4G,data traf
2023-05-30 13:00:00,,13,1,30,Quba,892368.9936200154,958921.1284122264,7,925645.061016121,4G,data traf
2023-05-30 14:00:00,,14,1,30,Quba,884430.7077662677,945563.5010215932,7,914997.1043939304,4G,data traf
2023-05-30 15:00:00,,15,1,30,Quba,839684.957713203,898791.1902144246,7,869238.0739638138,4G,data traf
2023-05-30 16:00:00,,16,1,30,Quba,811076.6671490088,880066.6274332817,7,845571.6472911453,4G,data traf
2023-05-30 17:00:00,,17,1,30,Quba,762000.6824725268,829551.7068189504,7,795776.1946457386,4G,data traf
2023-05-30 18:00:00,,18,1,30,Quba,736408.8558493673,803204.6016790522,7,769806.7287642098,4G,data traf
2023-05-30 19:00:00,,19,1,30,Quba,710090.3012671783,776984.8584069894,7,743537.5798370838,4G,data traf
2023-05-30 20:00:00,,20,1,30,Quba,717792.0881478307,790374.632998276,7,754083.3605730534,4G,data traf
2023-05-30 21:00:00,,21,1,30,Quba,899915.5683463439,969763.359515995,7,934839.4639311696,4G,data traf
2023-05-30 22:00:00,,22,1,30,Quba,930989.3360398147,999636.5267635108,7,965312.9314016628,4G,data traf
2023-05-30 23:00:00,,23,1,30,Quba,927783.4899282528,994745.8925280116,7,961264.6912281322,4G,data traf
2023-05-29 23:00:00,649366.225687027,23,1,29,Sheki,678681.8899295608,708399.5089678009,8,693540.6994486809,4G,data traf
2023-05-30 00:00:00,494640.55027008057,0,1,30,Sheki,604159.0649666348,641125.8527413043,8,622642.4588539696,4G,data traf
2023-05-30 01:00:00,307591.3852481842,1,1,30,Sheki,398078.5225804787,427648.4046011848,8,412863.4635908317,4G,data traf
2023-05-30 02:00:00,175928.79515743256,2,1,30,Sheki,234202.8489154343,255105.0105429169,8,244653.9297291756,4G,data traf
2023-05-30 03:00:00,102940.66565036774,3,1,30,Sheki,122780.39161856384,132072.49003510742,8,127426.44082683563,4G,data traf
2023-05-30 04:00:00,71115.78749465942,4,1,30,Sheki,87673.29813395574,92530.69050528452,8,90101.99431962012,4G,data traf
2023-05-30 05:00:00,73687.73963356018,5,1,30,Sheki,90874.34786766511,96559.09576457518,8,93716.72181612016,4G,data traf
2023-05-30 06:00:00,118891.60085868835,6,1,30,Sheki,139897.30008302766,146907.99797439497,8,143402.6490287113,4G,data traf
2023-05-30 07:00:00,246109.4714107513,7,1,30,Sheki,254589.4882972939,266182.7609671371,8,260386.1246322155,4G,data traf
2023-05-30 08:00:00,348703.79239177704,8,1,30,Sheki,353229.4622661422,421454.1856760957,8,387341.82397111895,4G,data traf
2023-05-30 09:00:00,,9,1,30,Sheki,475720.87191049947,511180.42818116775,8,493450.6500458336,4G,data traf
2023-05-30 10:00:00,,10,1,30,Sheki,531262.6456746104,562384.2206357572,8,546823.4331551838,4G,data traf
2023-05-30 11:00:00,,11,1,30,Sheki,596904.0232618414,633266.3771875871,8,615085.2002247142,4G,data traf
2023-05-30 12:00:00,,12,1,30,Sheki,613096.6978318893,653758.845506295,8,633427.7716690921,4G,data traf
2023-05-30 13:00:00,,13,1,30,Sheki,630993.6260312286,668680.4736865982,8,649837.0498589134,4G,data traf
2023-05-30 14:00:00,,14,1,30,Sheki,618758.8387949477,652864.5790479936,8,635811.7089214707,4G,data traf
2023-05-30 15:00:00,,15,1,30,Sheki,603338.8899643755,635732.4768299054,8,619535.6833971405,4G,data traf
2023-05-30 16:00:00,,16,1,30,Sheki,600180.3517760116,631839.0498680657,8,616009.7008220387,4G,data traf
2023-05-30 17:00:00,,17,1,30,Sheki,564089.1324412301,597065.7301672599,8,580577.431304245,4G,data traf
2023-05-30 18:00:00,,18,1,30,Sheki,528475.7639887168,562841.0200299714,8,545658.3920093441,4G,data traf
2023-05-30 19:00:00,,19,1,30,Sheki,527969.3337377787,564732.8219207525,8,546351.0778292656,4G,data traf
2023-05-30 20:00:00,,20,1,30,Sheki,537846.869416212,574228.983512274,8,556037.926464243,4G,data traf
2023-05-30 21:00:00,,21,1,30,Sheki,656580.572140151,697752.9300757494,8,677166.7511079502,4G,data traf
2023-05-30 22:00:00,,22,1,30,Sheki,681424.8762091857,718951.0998117798,8,700187.9880104827,4G,data traf
2023-05-30 23:00:00,,23,1,30,Sheki,678681.8899295608,708399.5089678009,8,693540.6994486809,4G,data traf
2023-05-22 22:00:00,4001814.516870498,22,1,22,Absheron,,,0,,4G,data traf
2023-05-22 22:00:00,2261073.6013946533,22,1,22,Aran,,,1,,4G,data traf
2023-05-22 22:00:00,7015309.606872559,22,1,22,Baku,,,2,,4G,data traf
2023-05-22 22:00:00,1662270.4568128586,22,1,22,Ganja,,,3,,4G,data traf
2023-05-22 22:00:00,576009.0299139023,22,1,22,Lankaran,,,4,,4G,data traf
2023-05-22 22:00:00,93836.46260261536,22,1,22,Naxchivan,,,5,,4G,data traf
2023-05-22 22:00:00,491907.179526329,22,1,22,Qarabag,,,6,,4G,data traf
2023-05-22 22:00:00,846344.3705797195,22,1,22,Quba,,,7,,4G,data traf
2023-05-22 22:00:00,621772.4504089355,22,1,22,Sheki,,,8,,4G,data traf
2023-05-22 23:00:00,3645864.624556541,23,1,22,Absheron,,,0,,4G,data traf
2023-05-22 23:00:00,2153297.071551323,23,1,22,Aran,,,1,,4G,data traf
2023-05-22 23:00:00,6235922.264660835,23,1,22,Baku,,,2,,4G,data traf
2023-05-22 23:00:00,1514820.3314504623,23,1,22,Ganja,,,3,,4G,data traf
2023-05-22 23:00:00,542590.4278850555,23,1,22,Lankaran,,,4,,4G,data traf
2023-05-22 23:00:00,80443.62789154053,23,1,22,Naxchivan,,,5,,4G,data traf
2023-05-22 23:00:00,476023.5268783569,23,1,22,Qarabag,,,6,,4G,data traf
2023-05-22 23:00:00,783257.5218372345,23,1,22,Quba,,,7,,4G,data traf
2023-05-22 23:00:00,582262.0216655731,23,1,22,Sheki,,,8,,4G,data traf
2023-05-23 00:00:00,2940341.6695165634,0,1,23,Absheron,,,0,,4G,data traf
2023-05-23 00:00:00,1814455.7049856184,0,1,23,Aran,,,1,,4G,data traf
2023-05-23 00:00:00,4869918.937060356,0,1,23,Baku,,,2,,4G,data traf
2023-05-23 00:00:00,1312934.522778511,0,1,23,Ganja,,,3,,4G,data traf
2023-05-23 00:00:00,486076.9697971344,0,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 00:00:00,70346.68866539001,0,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 00:00:00,358273.0517349243,0,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 00:00:00,679179.3566913605,0,1,23,Quba,,,7,,4G,data traf
2023-05-23 00:00:00,460515.696562767,0,1,23,Sheki,,,8,,4G,data traf
2023-05-23 01:00:00,2107534.572947502,1,1,23,Absheron,,,0,,4G,data traf
2023-05-23 01:00:00,1255852.9596481323,1,1,23,Aran,,,1,,4G,data traf
2023-05-23 01:00:00,3464641.2377090454,1,1,23,Baku,,,2,,4G,data traf
2023-05-23 01:00:00,922192.4521360396,1,1,23,Ganja,,,3,,4G,data traf
2023-05-23 01:00:00,352845.89623355865,1,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 01:00:00,45841.03329086304,1,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 01:00:00,257986.0449962616,1,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 01:00:00,516576.74596977234,1,1,23,Quba,,,7,,4G,data traf
2023-05-23 01:00:00,326101.25806999207,1,1,23,Sheki,,,8,,4G,data traf
2023-05-23 02:00:00,1368099.6730613708,2,1,23,Absheron,,,0,,4G,data traf
2023-05-23 02:00:00,729661.2692050934,2,1,23,Aran,,,1,,4G,data traf
2023-05-23 02:00:00,2289634.727921486,2,1,23,Baku,,,2,,4G,data traf
2023-05-23 02:00:00,526058.6708230972,2,1,23,Ganja,,,3,,4G,data traf
2023-05-23 02:00:00,212306.9994096756,2,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 02:00:00,32380.556763648987,2,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 02:00:00,179736.19513130188,2,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 02:00:00,312249.7707090378,2,1,23,Quba,,,7,,4G,data traf
2023-05-23 02:00:00,166259.30746269226,2,1,23,Sheki,,,8,,4G,data traf
2023-05-23 03:00:00,952335.4276018144,3,1,23,Absheron,,,0,,4G,data traf
2023-05-23 03:00:00,467951.2593383789,3,1,23,Aran,,,1,,4G,data traf
2023-05-23 03:00:00,1509456.3935136795,3,1,23,Baku,,,2,,4G,data traf
2023-05-23 03:00:00,329292.14293289185,3,1,23,Ganja,,,3,,4G,data traf
2023-05-23 03:00:00,127794.60776901244,3,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 03:00:00,22990.23158359528,3,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 03:00:00,132974.89946174622,3,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 03:00:00,186897.6534671784,3,1,23,Quba,,,7,,4G,data traf
2023-05-23 03:00:00,93351.00083065032,3,1,23,Sheki,,,8,,4G,data traf
2023-05-23 04:00:00,714414.1216106415,4,1,23,Absheron,,,0,,4G,data traf
2023-05-23 04:00:00,363678.203666687,4,1,23,Aran,,,1,,4G,data traf
2023-05-23 04:00:00,1082209.367524147,4,1,23,Baku,,,2,,4G,data traf
2023-05-23 04:00:00,269768.4363517761,4,1,23,Ganja,,,3,,4G,data traf
2023-05-23 04:00:00,97106.4170217514,4,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 04:00:00,15089.15487766266,4,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 04:00:00,108819.89260578156,4,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 04:00:00,137996.4987192154,4,1,23,Quba,,,7,,4G,data traf
2023-05-23 04:00:00,73376.18640041351,4,1,23,Sheki,,,8,,4G,data traf
2023-05-23 05:00:00,701788.570142746,5,1,23,Absheron,,,0,,4G,data traf
2023-05-23 05:00:00,361789.0592346192,5,1,23,Aran,,,1,,4G,data traf
2023-05-23 05:00:00,906084.2012968065,5,1,23,Baku,,,2,,4G,data traf
2023-05-23 05:00:00,236051.96556568143,5,1,23,Ganja,,,3,,4G,data traf
2023-05-23 05:00:00,96393.91989994048,5,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 05:00:00,11048.388942718506,5,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 05:00:00,106445.7527551651,5,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 05:00:00,140745.59851169586,5,1,23,Quba,,,7,,4G,data traf
2023-05-23 05:00:00,73167.7641582489,5,1,23,Sheki,,,8,,4G,data traf
2023-05-23 06:00:00,1063439.4431505203,6,1,23,Absheron,,,0,,4G,data traf
2023-05-23 06:00:00,589582.2698574066,6,1,23,Aran,,,1,,4G,data traf
2023-05-23 06:00:00,1352839.2492427826,6,1,23,Baku,,,2,,4G,data traf
2023-05-23 06:00:00,381572.8184223175,6,1,23,Ganja,,,3,,4G,data traf
2023-05-23 06:00:00,159110.27194595337,6,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 06:00:00,13173.127267837524,6,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 06:00:00,153619.7330417633,6,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 06:00:00,237852.48253822327,6,1,23,Quba,,,7,,4G,data traf
2023-05-23 06:00:00,123168.44061279295,6,1,23,Sheki,,,8,,4G,data traf
2023-05-23 07:00:00,1829398.188832283,7,1,23,Absheron,,,0,,4G,data traf
2023-05-23 07:00:00,992811.9783420564,7,1,23,Aran,,,1,,4G,data traf
2023-05-23 07:00:00,3018130.548389435,7,1,23,Baku,,,2,,4G,data traf
2023-05-23 07:00:00,659643.689666748,7,1,23,Ganja,,,3,,4G,data traf
2023-05-23 07:00:00,266811.8475780487,7,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 07:00:00,25920.97528839112,7,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 07:00:00,241219.3017654419,7,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 07:00:00,405230.6954679489,7,1,23,Quba,,,7,,4G,data traf
2023-05-23 07:00:00,245914.88470935824,7,1,23,Sheki,,,8,,4G,data traf
2023-05-23 08:00:00,2527290.8470811844,8,1,23,Absheron,,,0,,4G,data traf
2023-05-23 08:00:00,1229001.4064130783,8,1,23,Aran,,,1,,4G,data traf
2023-05-23 08:00:00,5485372.076250076,8,1,23,Baku,,,2,,4G,data traf
2023-05-23 08:00:00,951021.1845035552,8,1,23,Ganja,,,3,,4G,data traf
2023-05-23 08:00:00,313977.6663722992,8,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 08:00:00,44776.15206336975,8,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 08:00:00,264002.1725330353,8,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 08:00:00,460284.5122861862,8,1,23,Quba,,,7,,4G,data traf
2023-05-23 08:00:00,324144.92153167725,8,1,23,Sheki,,,8,,4G,data traf
2023-05-23 09:00:00,2955390.322104454,9,1,23,Absheron,,,0,,4G,data traf
2023-05-23 09:00:00,1505772.3549118042,9,1,23,Aran,,,1,,4G,data traf
2023-05-23 09:00:00,6693943.385198593,9,1,23,Baku,,,2,,4G,data traf
2023-05-23 09:00:00,1181230.1142644882,9,1,23,Ganja,,,3,,4G,data traf
2023-05-23 09:00:00,401502.29409503937,9,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 09:00:00,60432.35607624054,9,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 09:00:00,306503.03362464905,9,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 09:00:00,572354.7301340103,9,1,23,Quba,,,7,,4G,data traf
2023-05-23 09:00:00,413053.16850471497,9,1,23,Sheki,,,8,,4G,data traf
2023-05-23 10:00:00,3346307.734901428,10,1,23,Absheron,,,0,,4G,data traf
2023-05-23 10:00:00,1646890.351466179,10,1,23,Aran,,,1,,4G,data traf
2023-05-23 10:00:00,7553281.013364792,10,1,23,Baku,,,2,,4G,data traf
2023-05-23 10:00:00,1300543.5361566544,10,1,23,Ganja,,,3,,4G,data traf
2023-05-23 10:00:00,468731.8927307129,10,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 10:00:00,70419.36069583893,10,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 10:00:00,338612.80722904205,10,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 10:00:00,628701.8174028397,10,1,23,Quba,,,7,,4G,data traf
2023-05-23 10:00:00,483091.41569042206,10,1,23,Sheki,,,8,,4G,data traf
2023-05-23 11:00:00,3549431.2584114075,11,1,23,Absheron,,,0,,4G,data traf
2023-05-23 11:00:00,1782058.5315198898,11,1,23,Aran,,,1,,4G,data traf
2023-05-23 11:00:00,8169791.749564171,11,1,23,Baku,,,2,,4G,data traf
2023-05-23 11:00:00,1387164.243227005,11,1,23,Ganja,,,3,,4G,data traf
2023-05-23 11:00:00,436519.47771930695,11,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 11:00:00,75273.24248981476,11,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 11:00:00,366692.9622192383,11,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 11:00:00,672050.4876871109,11,1,23,Quba,,,7,,4G,data traf
2023-05-23 11:00:00,503898.0366306305,11,1,23,Sheki,,,8,,4G,data traf
2023-05-23 12:00:00,3711924.5578069687,12,1,23,Absheron,,,0,,4G,data traf
2023-05-23 12:00:00,1824554.367305756,12,1,23,Aran,,,1,,4G,data traf
2023-05-23 12:00:00,8663673.498102188,12,1,23,Baku,,,2,,4G,data traf
2023-05-23 12:00:00,1415250.203485489,12,1,23,Ganja,,,3,,4G,data traf
2023-05-23 12:00:00,452517.2400064469,12,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 12:00:00,76231.38492012024,12,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 12:00:00,395337.1697540283,12,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 12:00:00,684907.3728542328,12,1,23,Quba,,,7,,4G,data traf
2023-05-23 12:00:00,532783.1564922333,12,1,23,Sheki,,,8,,4G,data traf
2023-05-23 13:00:00,3875401.823757172,13,1,23,Absheron,,,0,,4G,data traf
2023-05-23 13:00:00,1888179.427107811,13,1,23,Aran,,,1,,4G,data traf
2023-05-23 13:00:00,8961086.942741394,13,1,23,Baku,,,2,,4G,data traf
2023-05-23 13:00:00,1481926.8074216845,13,1,23,Ganja,,,3,,4G,data traf
2023-05-23 13:00:00,482022.1576442719,13,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 13:00:00,62411.33098888397,13,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 13:00:00,417033.7107219696,13,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 13:00:00,724427.169251442,13,1,23,Quba,,,7,,4G,data traf
2023-05-23 13:00:00,554189.4300756454,13,1,23,Sheki,,,8,,4G,data traf
2023-05-23 14:00:00,3764070.398566246,14,1,23,Absheron,,,0,,4G,data traf
2023-05-23 14:00:00,1917523.9203624723,14,1,23,Aran,,,1,,4G,data traf
2023-05-23 14:00:00,8784179.891849518,14,1,23,Baku,,,2,,4G,data traf
2023-05-23 14:00:00,1468189.121761322,14,1,23,Ganja,,,3,,4G,data traf
2023-05-23 14:00:00,467799.6916646957,14,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 14:00:00,68672.11889457703,14,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 14:00:00,397925.4330043793,14,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 14:00:00,713663.0727491379,14,1,23,Quba,,,7,,4G,data traf
2023-05-23 14:00:00,556625.2066736221,14,1,23,Sheki,,,8,,4G,data traf
2023-05-23 15:00:00,3617962.134232521,15,1,23,Absheron,,,0,,4G,data traf
2023-05-23 15:00:00,1814162.4433956144,15,1,23,Aran,,,1,,4G,data traf
2023-05-23 15:00:00,8729129.972236633,15,1,23,Baku,,,2,,4G,data traf
2023-05-23 15:00:00,1449209.309490204,15,1,23,Ganja,,,3,,4G,data traf
2023-05-23 15:00:00,434263.0610322952,15,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 15:00:00,59758.15653419495,15,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 15:00:00,371399.08326911926,15,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 15:00:00,698249.7798776627,15,1,23,Quba,,,7,,4G,data traf
2023-05-23 15:00:00,505574.6883840561,15,1,23,Sheki,,,8,,4G,data traf
2023-05-23 16:00:00,3577651.6242017746,16,1,23,Absheron,,,0,,4G,data traf
2023-05-23 16:00:00,1739841.0239610672,16,1,23,Aran,,,1,,4G,data traf
2023-05-23 16:00:00,8665867.126124382,16,1,23,Baku,,,2,,4G,data traf
2023-05-23 16:00:00,1421088.6863822937,16,1,23,Ganja,,,3,,4G,data traf
2023-05-23 16:00:00,417531.3107776642,16,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 16:00:00,65501.49104499817,16,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 16:00:00,395716.4451055527,16,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 16:00:00,652105.6233463287,16,1,23,Quba,,,7,,4G,data traf
2023-05-23 16:00:00,508442.2766542434,16,1,23,Sheki,,,8,,4G,data traf
2023-05-23 17:00:00,3509242.5421943665,17,1,23,Absheron,,,0,,4G,data traf
2023-05-23 17:00:00,1689969.3913269043,17,1,23,Aran,,,1,,4G,data traf
2023-05-23 17:00:00,8574459.602186203,17,1,23,Baku,,,2,,4G,data traf
2023-05-23 17:00:00,1371380.7486810684,17,1,23,Ganja,,,3,,4G,data traf
2023-05-23 17:00:00,423327.2135238648,17,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 17:00:00,64485.825242996216,17,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 17:00:00,384326.4096765518,17,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 17:00:00,664405.6701192856,17,1,23,Quba,,,7,,4G,data traf
2023-05-23 17:00:00,498418.6190223694,17,1,23,Sheki,,,8,,4G,data traf
2023-05-23 18:00:00,3375982.923827172,18,1,23,Absheron,,,0,,4G,data traf
2023-05-23 18:00:00,1556231.0290794373,18,1,23,Aran,,,1,,4G,data traf
2023-05-23 18:00:00,8389939.028816223,18,1,23,Baku,,,2,,4G,data traf
2023-05-23 18:00:00,1289427.6122961044,18,1,23,Ganja,,,3,,4G,data traf
2023-05-23 18:00:00,399552.7067975998,18,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 18:00:00,59201.25745201111,18,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 18:00:00,370968.41916656494,18,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 18:00:00,609957.0107212067,18,1,23,Quba,,,7,,4G,data traf
2023-05-23 18:00:00,451441.0441970825,18,1,23,Sheki,,,8,,4G,data traf
2023-05-23 19:00:00,3511865.491713524,19,1,23,Absheron,,,0,,4G,data traf
2023-05-23 19:00:00,1623975.76162529,19,1,23,Aran,,,1,,4G,data traf
2023-05-23 19:00:00,7719461.950691223,19,1,23,Baku,,,2,,4G,data traf
2023-05-23 19:00:00,1821249.411193848,19,1,23,Ganja,,,3,,4G,data traf
2023-05-23 19:00:00,436279.3265752792,19,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 19:00:00,67956.72368526459,19,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 19:00:00,413995.9044275284,19,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 19:00:00,608052.680138588,19,1,23,Quba,,,7,,4G,data traf
2023-05-23 19:00:00,480836.2016649246,19,1,23,Sheki,,,8,,4G,data traf
2023-05-23 20:00:00,3663103.102118492,20,1,23,Absheron,,,0,,4G,data traf
2023-05-23 20:00:00,1775973.3865947723,20,1,23,Aran,,,1,,4G,data traf
2023-05-23 20:00:00,7275157.44321537,20,1,23,Baku,,,2,,4G,data traf
2023-05-23 20:00:00,1542869.8227939606,20,1,23,Ganja,,,3,,4G,data traf
2023-05-23 20:00:00,509069.2126970291,20,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 20:00:00,65942.67785644531,20,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 20:00:00,476340.29537296295,20,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 20:00:00,671501.9506635666,20,1,23,Quba,,,7,,4G,data traf
2023-05-23 20:00:00,536467.9007577896,20,1,23,Sheki,,,8,,4G,data traf
2023-05-23 21:00:00,3844560.4320898056,21,1,23,Absheron,,,0,,4G,data traf
2023-05-23 21:00:00,2128935.241177559,21,1,23,Aran,,,1,,4G,data traf
2023-05-23 21:00:00,7175901.887331963,21,1,23,Baku,,,2,,4G,data traf
2023-05-23 21:00:00,1588057.3290481567,21,1,23,Ganja,,,3,,4G,data traf
2023-05-23 21:00:00,556873.159620285,21,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 21:00:00,71038.7220211029,21,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 21:00:00,521011.9436225891,21,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 21:00:00,781515.0512590408,21,1,23,Quba,,,7,,4G,data traf
2023-05-23 21:00:00,615476.8530521393,21,1,23,Sheki,,,8,,4G,data traf
2023-05-23 22:00:00,3937715.5965127945,22,1,23,Absheron,,,0,,4G,data traf
2023-05-23 22:00:00,2286743.6448936462,22,1,23,Aran,,,1,,4G,data traf
2023-05-23 22:00:00,6970951.009818077,22,1,23,Baku,,,2,,4G,data traf
2023-05-23 22:00:00,1653377.5697879791,22,1,23,Ganja,,,3,,4G,data traf
2023-05-23 22:00:00,569525.8363409042,22,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 22:00:00,69227.24906921387,22,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 22:00:00,561542.5951929092,22,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 22:00:00,835336.5710067749,22,1,23,Quba,,,7,,4G,data traf
2023-05-23 22:00:00,640171.0979442596,22,1,23,Sheki,,,8,,4G,data traf
2023-05-23 23:00:00,3675080.7500095367,23,1,23,Absheron,,,0,,4G,data traf
2023-05-23 23:00:00,2118944.038441658,23,1,23,Aran,,,1,,4G,data traf
2023-05-23 23:00:00,6290380.921798706,23,1,23,Baku,,,2,,4G,data traf
2023-05-23 23:00:00,1552568.3042640686,23,1,23,Ganja,,,3,,4G,data traf
2023-05-23 23:00:00,527986.1666564941,23,1,23,Lankaran,,,4,,4G,data traf
2023-05-23 23:00:00,68327.55596923828,23,1,23,Naxchivan,,,5,,4G,data traf
2023-05-23 23:00:00,541433.5623073578,23,1,23,Qarabag,,,6,,4G,data traf
2023-05-23 23:00:00,787291.1346549988,23,1,23,Quba,,,7,,4G,data traf
2023-05-23 23:00:00,573250.1611261368,23,1,23,Sheki,,,8,,4G,data traf
2023-05-24 00:00:00,3008653.945985794,0,1,24,Absheron,,,0,,4G,data traf
2023-05-24 00:00:00,1716530.57382679,0,1,24,Aran,,,1,,4G,data traf
2023-05-24 00:00:00,4976981.546154022,0,1,24,Baku,,,2,,4G,data traf
2023-05-24 00:00:00,1271325.156220436,0,1,24,Ganja,,,3,,4G,data traf
2023-05-24 00:00:00,473190.09587574005,0,1,24,Lankaran,,,4,,4G,data traf
2023-05-24 00:00:00,58637.46678733826,0,1,24,Naxchivan,,,5,,4G,data traf
2023-05-24 00:00:00,359452.9419898987,0,1,24,Qarabag,,,6,,4G,data traf
