,BSCName,NODEBNAME,CELLID,CELLNAME,LAC,SAC,RAC,LOCELL,MAXTXPOWER,PCPICHPOWER,UARFCNDOWNLINK
2466,HRNC02,ULNK0785,7862,ULNK0785Q,1522,7862,0,7862,430,330,2988
2467,HRNC02,ULNK0785,7863,ULNK0785R,1522,7863,0,7863,430,330,2988
2468,HRNC02,ULNK0785,7864,ULNK0785M,1522,7864,0,7864,430,330,3013
2469,HRNC02,ULNK0831,8311,ULNK0831A,1522,8311,0,1,460,330,10588
2470,HRNC02,ULNK0831,8312,ULNK0831B,1522,8312,0,2,460,330,10588
2471,HRNC02,ULNK0831,8313,ULNK0831C,1522,8313,0,3,460,330,10588
2472,HRNC02,ULNK0831,8314,ULNK0831D,1522,8314,0,4,460,330,10563
2473,HRNC02,ULNK0831,8315,ULNK0831E,1522,8315,0,5,460,330,10563
2474,HRNC02,ULNK0831,8316,ULNK0831F,1522,8316,0,6,460,330,10563
2475,HRNC02,ULNK2881,8361,ULNK2881J,1522,8361,0,11,447,330,10638
2476,HRNC02,ULNK2881,8362,ULNK2881K,1522,8362,0,12,447,330,10638
2477,HRNC02,ULNK2881,8363,ULNK2881L,1522,8363,0,13,447,330,10638
2478,HRNC02,ULNK1103,11031,ULNK1103A,1523,11031,0,1,460,330,10588
2479,HRNC02,ULNK1103,11032,ULNK1103B,1523,11032,0,2,460,330,10588
2480,HRNC02,ULNK1103,11033,ULNK1103C,1523,11033,0,3,460,330,10588
2481,HRNC02,ULNK1103,11034,ULNK1103D,1523,11034,0,4,460,330,10563
2482,HRNC02,ULNK1103,11035,ULNK1103E,1523,11035,0,5,460,330,10563
2483,HRNC02,ULNK1103,11036,ULNK1103F,1523,11036,0,6,460,330,10563
2484,HRNC02,ULNK4441,11513,ULNK4441L,1522,11513,0,13,460,360,10638
2485,HRNC02,ULNK1225,12251,ULNK1225P,1522,12251,0,12251,460,360,2988
2486,HRNC02,ULNK1225,12252,ULNK1225Q,1522,12252,0,12252,430,330,2988
2487,HRNC02,ULNK1225,12253,ULNK1225R,1522,12253,0,12253,430,330,2988
2488,HRNC02,ULNK1103,12314,ULNK1103W,1523,12314,0,14,460,330,10588
2489,HRNC02,ULNK1103,12315,ULNK1103X,1523,12315,0,15,460,330,10563
2490,HRNC02,ULNK1277,12771,ULNK1277A,1522,12771,0,1,460,330,10588
2491,HRNC02,ULNK1277,12772,ULNK1277B,1522,12772,0,2,460,330,10588
2492,HRNC02,ULNK1277,12773,ULNK1277C,1522,12773,0,3,460,330,10588
2493,HRNC02,ULNK1277,12774,ULNK1277D,1522,12774,0,4,460,330,10563
2494,HRNC02,ULNK1277,12775,ULNK1277E,1522,12775,0,5,460,330,10563
2495,HRNC02,ULNK1277,12776,ULNK1277F,1522,12776,0,6,460,330,10563
2496,HRNC02,ULNK1574,15741,ULNK1574P,1523,15741,0,15741,460,330,2988
2497,HRNC02,ULNK1574,15742,ULNK1574Q,1523,15742,0,15742,460,330,2988
2498,HRNC02,ULNK1574,15743,ULNK1574R,1523,15743,0,15743,460,330,2988
2499,HRNC02,ULNK1576,15761,ULNK1576A,1523,15761,0,1,430,330,10588
2500,HRNC02,ULNK1576,15762,ULNK1576B,1523,15762,0,2,430,330,10588
2501,HRNC02,ULNK1576,15763,ULNK1576C,1523,15763,0,3,430,330,10588
2502,HRNC02,ULNK1576,15764,ULNK1576D,1523,15764,0,4,430,330,10563
2503,HRNC02,ULNK1576,15765,ULNK1576E,1523,15765,0,5,430,330,10563
2504,HRNC02,ULNK1576,15766,ULNK1576F,1523,15766,0,6,430,330,10563
2505,HRNC02,ULNK3567,16081,ULNK3567P,1523,16081,0,16081,430,330,2988
2506,HRNC02,ULNK3567,16082,ULNK3567Q,1523,16082,0,16082,430,330,2988
2507,HRNC02,ULNK3567,16083,ULNK3567R,1523,16083,0,16083,430,330,2988
2508,HRNC02,ULNK2281,17441,ULNK2281J,1522,17441,0,11,447,330,10638
2509,HRNC02,ULNK2281,17442,ULNK2281K,1522,17442,0,12,447,330,10638
2510,HRNC02,ULNK2281,17443,ULNK2281L,1522,17443,0,13,447,330,10638
2511,HRNC02,ULNK1888,18881,ULNK1888P,1523,18881,0,18881,460,330,2988
2512,HRNC02,ULNK1888,18882,ULNK1888Q,1523,18882,0,18882,460,360,2988
2513,HRNC02,ULNK1888,18883,ULNK1888R,1523,18883,0,18883,460,330,2988
2514,HRNC02,ULNK1888,18884,ULNK1888M,1523,18884,0,18884,460,330,3013
2515,HRNC02,ULNK1888,18885,ULNK1888N,1523,18885,0,18885,460,360,3013
2516,HRNC02,ULNK1888,18886,ULNK1888O,1523,18886,0,18886,460,330,3013
2517,HRNC02,ULNK2281,22811,ULNK2281A,1522,22811,0,1,447,330,10588
2518,HRNC02,ULNK2281,22812,ULNK2281B,1522,22812,0,2,447,330,10588
2519,HRNC02,ULNK2281,22813,ULNK2281C,1522,22813,0,3,447,330,10588
2520,HRNC02,ULNK2281,22814,ULNK2281D,1522,22814,0,4,447,330,10563
2521,HRNC02,ULNK2281,22815,ULNK2281E,1522,22815,0,5,447,330,10563
2522,HRNC02,ULNK2281,22816,ULNK2281F,1522,22816,0,6,447,330,10563
2523,HRNC02,ULNK2281,22817,ULNK2281G,1522,22817,0,7,447,330,10613
2524,HRNC02,ULNK2281,22818,ULNK2281H,1522,22818,0,8,447,330,10613
2525,HRNC02,ULNK2281,22819,ULNK2281I,1522,22819,0,9,447,330,10613
2526,HRNC02,ULNK1576,23104,ULNK1576W,1523,23104,0,14,430,330,10588
2527,HRNC02,ULNK1576,23105,ULNK1576X,1523,23105,0,15,430,330,10563
2528,HRNC02,USVN2658,26581,USVN2658A,1522,26581,0,1,447,330,10588
2529,HRNC02,USVN2658,26582,USVN2658B,1522,26582,0,2,460,330,10588
2530,HRNC02,USVN2658,26583,USVN2658C,1522,26583,0,3,460,330,10588
2531,HRNC02,USVN2658,26584,USVN2658D,1522,26584,0,4,447,330,10563
2532,HRNC02,USVN2658,26585,USVN2658E,1522,26585,0,5,460,330,10563
2533,HRNC02,USVN2658,26586,USVN2658F,1522,26586,0,6,460,330,10563
2534,HRNC02,USVN2658,26587,USVN2658G,1522,26587,0,7,447,330,10613
2535,HRNC02,ULNK2867,28671,ULNK2867A,1522,28671,0,1,447,330,10588
2536,HRNC02,ULNK2867,28672,ULNK2867B,1522,28672,0,2,447,330,10588
2537,HRNC02,ULNK2867,28673,ULNK2867C,1522,28673,0,3,447,330,10588
2538,HRNC02,ULNK2867,28674,ULNK2867D,1522,28674,0,4,447,330,10563
2539,HRNC02,ULNK2867,28675,ULNK2867E,1522,28675,0,5,447,330,10563
2540,HRNC02,ULNK2867,28676,ULNK2867F,1522,28676,0,6,447,330,10563
2541,HRNC02,ULNK2867,28677,ULNK2867G,1522,28677,0,7,447,330,10613
2542,HRNC02,ULNK2867,28678,ULNK2867H,1522,28678,0,8,447,330,10613
2543,HRNC02,ULNK2867,28679,ULNK2867I,1522,28679,0,9,447,330,10613
2544,HRNC02,ULNK2881,28811,ULNK2881A,1522,28811,0,1,447,330,10588
2545,HRNC02,ULNK2881,28812,ULNK2881B,1522,28812,0,2,447,330,10588
2546,HRNC02,ULNK2881,28813,ULNK2881C,1522,28813,0,3,447,330,10588
2547,HRNC02,ULNK2881,28814,ULNK2881D,1522,28814,0,4,447,330,10563
2548,HRNC02,ULNK2881,28815,ULNK2881E,1522,28815,0,5,447,330,10563
2549,HRNC02,ULNK2881,28816,ULNK2881F,1522,28816,0,6,447,330,10563
2550,HRNC02,ULNK2881,28817,ULNK2881G,1522,28817,0,7,447,330,10613
2551,HRNC02,ULNK2881,28818,ULNK2881H,1522,28818,0,8,447,330,10613
2552,HRNC02,ULNK2881,28819,ULNK2881I,1522,28819,0,9,447,330,10613
2553,HRNC02,ULNK3036,30361,ULNK3036A,1523,30361,0,1,447,330,10588
2554,HRNC02,ULNK3036,30362,ULNK3036B,1523,30362,0,2,430,330,10588
2555,HRNC02,ULNK3036,30363,ULNK3036C,1523,30363,0,3,447,330,10588
2556,HRNC02,ULNK3036,30364,ULNK3036D,1523,30364,0,4,447,330,10563
2557,HRNC02,ULNK3036,30365,ULNK3036E,1523,30365,0,5,430,330,10563
2558,HRNC02,ULNK3036,30366,ULNK3036F,1523,30366,0,6,447,330,10563
2559,HRNC02,ULNK3036,30367,ULNK3036G,1523,30367,0,7,447,330,10613
2560,HRNC02,ULNK3036,30368,ULNK3036H,1523,30368,0,8,430,330,10613
2561,HRNC02,ULNK3036,30369,ULNK3036I,1523,30369,0,9,447,330,10613
2562,HRNC02,ULNK3137,31371,ULNK3137P,1522,31371,0,31371,430,330,2988
2563,HRNC02,ULNK3137,31372,ULNK3137Q,1522,31372,0,31372,430,330,2988
2564,HRNC02,ULNK3137,31373,ULNK3137R,1522,31373,0,31373,430,330,2988
2565,HRNC02,ULNK3137,31374,ULNK3137M,1522,31374,0,31374,430,330,3013
2566,HRNC02,ULNK3137,31375,ULNK3137N,1522,31375,0,31375,430,330,3013
2567,HRNC02,ULNK3137,31376,ULNK3137O,1522,31376,0,31376,430,330,3013
2568,HRNC02,ULNK3145,31451,ULNK3145P,1523,31451,0,31451,430,330,2988
2569,HRNC02,ULNK3145,31452,ULNK3145Q,1523,31452,0,31452,430,330,2988
2570,HRNC02,ULNK3145,31453,ULNK3145R,1523,31453,0,31453,430,330,2988
2571,HRNC02,ULNK3149,31491,ULNK3149A,1523,31491,0,1,460,330,10588
2572,HRNC02,ULNK3149,31492,ULNK3149B,1523,31492,0,2,460,330,10588
2573,HRNC02,ULNK3149,31493,ULNK3149C,1523,31493,0,3,460,330,10588
2574,HRNC02,ULNK3149,31494,ULNK3149D,1523,31494,0,4,460,330,10563
2575,HRNC02,ULNK3149,31495,ULNK3149E,1523,31495,0,5,460,330,10563
2576,HRNC02,ULNK3149,31496,ULNK3149F,1523,31496,0,6,460,330,10563
2577,HRNC02,ULNK3153,31531,ULNK3153A,1523,31531,0,1,460,330,10588
2578,HRNC02,ULNK3153,31532,ULNK3153B,1523,31532,0,2,460,330,10588
2579,HRNC02,ULNK3153,31533,ULNK3153C,1523,31533,0,3,460,330,10588
2580,HRNC02,ULNK3153,31534,ULNK3153D,1523,31534,0,4,460,330,10563
2581,HRNC02,ULNK3153,31535,ULNK3153E,1523,31535,0,5,460,330,10563
2582,HRNC02,ULNK3153,31536,ULNK3153F,1523,31536,0,6,460,330,10563
2583,HRNC02,ULNK3155,31551,ULNK3155A,1522,31551,0,1,460,330,10588
2584,HRNC02,ULNK3155,31552,ULNK3155B,1522,31552,0,2,460,330,10588
2585,HRNC02,ULNK3155,31553,ULNK3155C,1522,31553,0,3,460,330,10588
2586,HRNC02,ULNK3155,31554,ULNK3155D,1522,31554,0,4,460,330,10563
2587,HRNC02,ULNK3155,31555,ULNK3155E,1522,31555,0,5,460,330,10563
2588,HRNC02,ULNK3155,31556,ULNK3155F,1522,31556,0,6,460,330,10563
2589,HRNC02,ULNK3159,31591,ULNK3159A,1523,31591,0,1,460,360,10588
2590,HRNC02,ULNK3159,31592,ULNK3159B,1523,31592,0,2,460,330,10588
2591,HRNC02,ULNK3159,31593,ULNK3159C,1523,31593,0,3,460,360,10588
2592,HRNC02,ULNK3159,31594,ULNK3159D,1523,31594,0,4,460,360,10563
2593,HRNC02,ULNK3159,31595,ULNK3159E,1523,31595,0,5,460,330,10563
2594,HRNC02,ULNK3159,31596,ULNK3159F,1523,31596,0,6,460,360,10563
2595,HRNC02,ULNK3165,31651,ULNK3165P,1522,31651,0,31651,430,330,2988
2596,HRNC02,ULNK3165,31652,ULNK3165Q,1522,31652,0,31652,430,330,2988
2597,HRNC02,ULNK3165,31653,ULNK3165R,1522,31653,0,31653,430,330,2988
2598,HRNC02,ULNK3181,31811,ULNK3181P,1523,31811,0,31811,430,330,2988
2599,HRNC02,ULNK3181,31812,ULNK3181Q,1523,31812,0,31812,430,330,2988
2600,HRNC02,ULNK3181,31813,ULNK3181R,1523,31813,0,31813,430,330,2988
2601,HRNC02,ULNK3181,31814,ULNK3181M,1523,31814,0,31814,430,330,3013
2602,HRNC02,ULNK3183,31831,ULNK3183A,1523,31831,0,1,447,330,10588
2603,HRNC02,ULNK3183,31832,ULNK3183B,1523,31832,0,2,460,330,10588
2604,HRNC02,ULNK3183,31833,ULNK3183C,1523,31833,0,3,460,330,10588
2605,HRNC02,ULNK3183,31834,ULNK3183D,1523,31834,0,4,447,330,10563
2606,HRNC02,ULNK3183,31835,ULNK3183E,1523,31835,0,5,460,330,10563
2607,HRNC02,ULNK3183,31836,ULNK3183F,1523,31836,0,6,460,330,10563
2608,HRNC02,ULNK3183,31837,ULNK3183G,1523,31837,0,7,447,330,10613
2609,HRNC02,ULNK3183,31841,ULNK3183P,1523,31841,0,31841,430,330,2988
2610,HRNC02,ULNK3183,31842,ULNK3183Q,1523,31842,0,31842,430,330,2988
2611,HRNC02,ULNK3183,31843,ULNK3183R,1523,31843,0,31843,430,330,2988
2612,HRNC02,ULNK3183,31846,ULNK3183O,1523,31846,0,31846,430,330,3013
2613,HRNC02,ULNK3187,31871,ULNK3187P,1522,31871,0,31871,430,330,2988
2614,HRNC02,ULNK3187,31872,ULNK3187Q,1522,31872,0,31872,430,330,2988
2615,HRNC02,ULNK3187,31873,ULNK3187R,1522,31873,0,31873,430,330,2988
2616,HRNC02,ULNK3187,31874,ULNK3187M,1522,31874,0,31874,430,330,3013
2617,HRNC02,ULNK3193,31931,ULNK3193A,1523,31931,0,1,460,330,10588
2618,HRNC02,ULNK3193,31932,ULNK3193B,1523,31932,0,2,460,330,10588
2619,HRNC02,ULNK3193,31933,ULNK3193C,1523,31933,0,3,460,330,10588
2620,HRNC02,ULNK3193,31934,ULNK3193D,1523,31934,0,4,460,330,10563
2621,HRNC02,ULNK3193,31935,ULNK3193E,1523,31935,0,5,460,330,10563
2622,HRNC02,ULNK3193,31936,ULNK3193F,1523,31936,0,6,460,330,10563
2623,HRNC02,ULNK3193,31941,ULNK3193P,1523,31941,0,31941,430,330,2988
2624,HRNC02,ULNK3193,31942,ULNK3193Q,1523,31942,0,31942,430,330,2988
2625,HRNC02,ULNK3193,31943,ULNK3193R,1523,31943,0,31943,430,330,2988
2626,HRNC02,ULNK3193,31945,ULNK3193N,1523,31945,0,31945,430,330,3013
2627,HRNC02,ULNK3203,32031,ULNK3203A,1522,32031,0,1,447,330,10588
2628,HRNC02,ULNK3203,32032,ULNK3203B,1522,32032,0,2,460,330,10588
2629,HRNC02,ULNK3203,32033,ULNK3203C,1522,32033,0,3,460,330,10588
2630,HRNC02,ULNK3203,32034,ULNK3203D,1522,32034,0,4,447,330,10563
2631,HRNC02,ULNK3203,32035,ULNK3203E,1522,32035,0,5,460,330,10563
2632,HRNC02,ULNK3203,32036,ULNK3203F,1522,32036,0,6,460,330,10563
2633,HRNC02,ULNK3203,32037,ULNK3203G,1522,32037,0,7,447,330,10613
2634,HRNC02,ULNK3203,32038,ULNK3203H,1522,32038,0,8,460,330,10613
2635,HRNC02,ULNK3203,32039,ULNK3203I,1522,32039,0,9,460,330,10613
2636,HRNC02,ULNK3203,32041,ULNK3203J,1522,32041,0,11,447,330,10638
2637,HRNC02,ULNK3203,32043,ULNK3203L,1522,32043,0,13,460,330,10638
2638,HRNC02,ULNK3255,32561,ULNK3255P,1523,32561,0,32561,430,330,2988
2639,HRNC02,ULNK3255,32562,ULNK3255Q,1523,32562,0,32562,430,330,2988
2640,HRNC02,ULNK3255,32563,ULNK3255R,1523,32563,0,32563,430,330,2988
2641,HRNC02,ULNK3283,32831,ULNK3283A,1522,32831,0,1,430,330,10588
2642,HRNC02,ULNK3283,32832,ULNK3283B,1522,32832,0,2,430,330,10588
2643,HRNC02,ULNK3283,32833,ULNK3283C,1522,32833,0,3,430,330,10588
2644,HRNC02,ULNK3283,32834,ULNK3283D,1522,32834,0,4,430,330,10563
2645,HRNC02,ULNK3283,32835,ULNK3283E,1522,32835,0,5,430,330,10563
2646,HRNC02,ULNK3283,32836,ULNK3283F,1522,32836,0,6,430,330,10563
2647,HRNC02,ULNK3283,32837,ULNK3283G,1522,32837,0,7,430,330,10613
2648,HRNC02,ULNK3283,32838,ULNK3283H,1522,32838,0,8,430,330,10613
2649,HRNC02,ULNK3283,32839,ULNK3283I,1522,32839,0,9,430,330,10613
2650,HRNC02,ULNK3291,32911,ULNK3291A,1523,32911,0,1,460,330,10588
2651,HRNC02,ULNK3291,32912,ULNK3291B,1523,32912,0,2,460,330,10588
2652,HRNC02,ULNK3291,32913,ULNK3291C,1523,32913,0,3,460,360,10588
2653,HRNC02,ULNK3291,32914,ULNK3291D,1523,32914,0,4,460,330,10563
2654,HRNC02,ULNK3291,32915,ULNK3291E,1523,32915,0,5,460,330,10563
2655,HRNC02,ULNK3291,32916,ULNK3291F,1523,32916,0,6,460,360,10563
2656,HRNC02,ULNK3477,34771,ULNK3477A,1522,34771,0,1,460,330,10588
2657,HRNC02,ULNK3477,34772,ULNK3477B,1522,34772,0,2,460,330,10588
2658,HRNC02,ULNK3477,34773,ULNK3477C,1522,34773,0,3,460,330,10588
2659,HRNC02,ULNK3477,34774,ULNK3477D,1522,34774,0,4,460,330,10563
2660,HRNC02,ULNK3477,34775,ULNK3477E,1522,34775,0,5,460,330,10563
2661,HRNC02,ULNK3477,34776,ULNK3477F,1522,34776,0,6,460,330,10563
2662,HRNC02,ULNK3479,34791,ULNK3479A,1522,34791,0,1,460,330,10588
2663,HRNC02,ULNK3479,34792,ULNK3479B,1522,34792,0,2,460,330,10588
2664,HRNC02,ULNK3479,34793,ULNK3479C,1522,34793,0,3,460,330,10588
2665,HRNC02,ULNK3479,34794,ULNK3479D,1522,34794,0,4,460,330,10563
2666,HRNC02,ULNK3479,34795,ULNK3479E,1522,34795,0,5,460,330,10563
2667,HRNC02,ULNK3479,34796,ULNK3479F,1522,34796,0,6,460,330,10563
2668,HRNC02,ULNK3557,35571,ULNK3557A,1523,35571,0,1,460,330,10588
2669,HRNC02,ULNK3557,35572,ULNK3557B,1523,35572,0,2,460,330,10588
2670,HRNC02,ULNK3557,35573,ULNK3557C,1523,35573,0,3,460,330,10588
2671,HRNC02,ULNK3557,35574,ULNK3557D,1523,35574,0,4,460,330,10563
2672,HRNC02,ULNK3557,35575,ULNK3557E,1523,35575,0,5,460,330,10563
2673,HRNC02,ULNK3557,35576,ULNK3557F,1523,35576,0,6,460,330,10563
2674,HRNC02,ULNK3559,35591,ULNK3559A,1523,35591,0,1,460,330,10588
2675,HRNC02,ULNK3559,35592,ULNK3559B,1523,35592,0,2,460,330,10588
2676,HRNC02,ULNK3559,35593,ULNK3559C,1523,35593,0,3,460,330,10588
2677,HRNC02,ULNK3559,35594,ULNK3559D,1523,35594,0,4,460,330,10563
2678,HRNC02,ULNK3559,35595,ULNK3559E,1523,35595,0,5,460,330,10563
2679,HRNC02,ULNK3559,35596,ULNK3559F,1523,35596,0,6,460,330,10563
2680,HRNC02,ULNK3563,35631,ULNK3563A,1523,35631,0,1,460,330,10588
2681,HRNC02,ULNK3563,35632,ULNK3563B,1523,35632,0,2,460,330,10588
2682,HRNC02,ULNK3563,35633,ULNK3563C,1523,35633,0,3,460,330,10588
2683,HRNC02,ULNK3563,35634,ULNK3563D,1523,35634,0,4,460,330,10563
2684,HRNC02,ULNK3563,35635,ULNK3563E,1523,35635,0,5,460,330,10563
2685,HRNC02,ULNK3563,35636,ULNK3563F,1523,35636,0,6,460,330,10563
2686,HRNC02,ULNK3565,35651,ULNK3565P,1523,35651,0,1,430,330,2988
2687,HRNC02,ULNK3565,35652,ULNK3565Q,1523,35652,0,2,430,330,2988
2688,HRNC02,ULNK3565,35653,ULNK3565R,1523,35653,0,3,430,330,2988
2689,HRNC02,ULNK3567,35671,ULNK3567A,1523,35671,0,1,460,360,10588
2690,HRNC02,ULNK3567,35672,ULNK3567B,1523,35672,0,2,460,330,10588
2691,HRNC02,ULNK3567,35673,ULNK3567C,1523,35673,0,3,460,330,10588
2692,HRNC02,ULNK3567,35674,ULNK3567D,1523,35674,0,4,460,360,10563
2693,HRNC02,ULNK3567,35675,ULNK3567E,1523,35675,0,5,460,330,10563
2694,HRNC02,ULNK3567,35676,ULNK3567F,1523,35676,0,6,460,330,10563
2695,HRNC02,ULNK3569,35691,ULNK3569A,1523,35691,0,1,447,330,10588
2696,HRNC02,ULNK3569,35692,ULNK3569B,1523,35692,0,2,460,360,10588
2697,HRNC02,ULNK3569,35693,ULNK3569C,1523,35693,0,3,460,330,10588
2698,HRNC02,ULNK3569,35694,ULNK3569D,1523,35694,0,4,447,330,10563
2699,HRNC02,ULNK3569,35695,ULNK3569E,1523,35695,0,5,460,360,10563
2700,HRNC02,ULNK3569,35696,ULNK3569F,1523,35696,0,6,460,330,10563
2701,HRNC02,ULNK3569,35697,ULNK3569G,1523,35697,0,7,447,330,10613
2702,HRNC02,ULNK3611,36111,ULNK3611A,1522,36111,0,1,460,330,10588
2703,HRNC02,ULNK3611,36112,ULNK3611B,1522,36112,0,2,447,330,10588
2704,HRNC02,ULNK3611,36113,ULNK3611C,1522,36113,0,3,447,330,10588
2705,HRNC02,ULNK3611,36114,ULNK3611D,1522,36114,0,4,460,330,10563
2706,HRNC02,ULNK3611,36115,ULNK3611E,1522,36115,0,5,447,330,10563
2707,HRNC02,ULNK3611,36116,ULNK3611F,1522,36116,0,6,447,330,10563
2708,HRNC02,ULNK3611,36117,ULNK3611G,1522,36117,0,7,460,330,10613
2709,HRNC02,ULNK3611,36118,ULNK3611H,1522,36118,0,8,447,330,10613
2710,HRNC02,ULNK3611,36119,ULNK3611I,1522,36119,0,9,447,330,10613
2711,HRNC02,ULNK3611,36121,ULNK3611J,1522,36121,0,11,460,330,10638
2712,HRNC02,ULNK3611,36122,ULNK3611K,1522,36122,0,12,447,330,10638
2713,HRNC02,ULNK3611,36123,ULNK3611L,1522,36123,0,13,447,330,10638
2714,HRNC02,ULNK3616,36161,ULNK3616A,1523,36161,0,1,460,330,10588
2715,HRNC02,ULNK3616,36162,ULNK3616B,1523,36162,0,2,460,330,10588
2716,HRNC02,ULNK3616,36163,ULNK3616C,1523,36163,0,3,460,330,10588
2717,HRNC02,ULNK3616,36164,ULNK3616D,1523,36164,0,4,460,330,10563
2718,HRNC02,ULNK3616,36165,ULNK3616E,1523,36165,0,5,460,330,10563
2719,HRNC02,ULNK3616,36166,ULNK3616F,1523,36166,0,6,460,330,10563
2720,HRNC02,ULNK2867,36181,ULNK2867J,1522,36181,0,11,447,330,10638
2721,HRNC02,ULNK2867,36182,ULNK2867K,1522,36182,0,12,447,330,10638
2722,HRNC02,ULNK2867,36183,ULNK2867L,1522,36183,0,13,447,330,10638
2723,HRNC02,ULNK3633,36331,ULNK3633A,1522,36331,0,1,460,330,10588
2724,HRNC02,ULNK3633,36332,ULNK3633B,1522,36332,0,2,460,330,10588
2725,HRNC02,ULNK3633,36333,ULNK3633C,1522,36333,0,3,460,330,10588
2726,HRNC02,ULNK3633,36334,ULNK3633D,1522,36334,0,4,460,330,10563
2727,HRNC02,ULNK3633,36335,ULNK3633E,1522,36335,0,5,460,330,10563
2728,HRNC02,ULNK3633,36336,ULNK3633F,1522,36336,0,6,460,330,10563
2729,HRNC02,ULNK3671,36711,ULNK3671A,1522,36711,0,1,460,330,10588
2730,HRNC02,ULNK3671,36712,ULNK3671B,1522,36712,0,2,460,330,10588
2731,HRNC02,ULNK3671,36713,ULNK3671C,1522,36713,0,3,460,330,10588
2732,HRNC02,ULNK3671,36714,ULNK3671D,1522,36714,0,4,460,330,10563
2733,HRNC02,ULNK3671,36715,ULNK3671E,1522,36715,0,5,460,330,10563
2734,HRNC02,ULNK3671,36716,ULNK3671F,1522,36716,0,6,460,330,10563
2735,HRNC02,ULNK3671,36717,ULNK3671G,1522,36717,0,7,460,330,10613
2736,HRNC02,USVN3681,36811,USVN3681A,1522,36811,0,1,460,330,10588
2737,HRNC02,USVN3681,36812,USVN3681B,1522,36812,0,2,460,330,10588
2738,HRNC02,USVN3681,36813,USVN3681C,1522,36813,0,3,460,330,10588
2739,HRNC02,USVN3681,36814,USVN3681D,1522,36814,0,4,460,330,10563
2740,HRNC02,USVN3681,36815,USVN3681E,1522,36815,0,5,460,330,10563
2741,HRNC02,USVN3681,36816,USVN3681F,1522,36816,0,6,460,330,10563
2742,HRNC02,ULNK3697,36971,ULNK3697P,1522,36971,0,36971,430,330,2988
2743,HRNC02,ULNK3697,36972,ULNK3697Q,1522,36972,0,36972,430,330,2988
2744,HRNC02,ULNK3697,36973,ULNK3697R,1522,36973,0,36973,430,330,2988
2745,HRNC02,ULNK3925,39251,ULNK3925P,1522,39251,0,39251,430,330,2988
2746,HRNC02,ULNK3925,39252,ULNK3925Q,1522,39252,0,39252,430,330,2988
2747,HRNC02,ULNK3925,39253,ULNK3925R,1522,39253,0,39253,430,330,2988
2748,HRNC02,ULNK3975,39751,ULNK3975A,1522,39751,0,1,460,330,10588
2749,HRNC02,ULNK3975,39752,ULNK3975B,1522,39752,0,2,447,330,10588
2750,HRNC02,ULNK3975,39753,ULNK3975C,1522,39753,0,3,447,330,10588
2751,HRNC02,ULNK3975,39754,ULNK3975D,1522,39754,0,4,460,330,10563
2752,HRNC02,ULNK3975,39755,ULNK3975E,1522,39755,0,5,447,330,10563
2753,HRNC02,ULNK3975,39756,ULNK3975F,1522,39756,0,6,447,330,10563
2754,HRNC02,ULNK3975,39758,ULNK3975H,1522,39758,0,8,447,330,10613
2755,HRNC02,ULNK3975,39759,ULNK3975I,1522,39759,0,9,447,330,10613
2756,HRNC02,ULNK3991,39921,ULNK3991P,1523,39921,0,39921,430,330,2988
2757,HRNC02,ULNK3991,39922,ULNK3991Q,1523,39922,0,39922,430,330,2988
2758,HRNC02,ULNK3991,39923,ULNK3991R,1523,39923,0,39923,430,330,2988
2759,HRNC02,ULNK4303,43031,ULNK4303A,1523,43031,0,1,460,330,10588
2760,HRNC02,ULNK4303,43032,ULNK4303B,1523,43032,0,2,460,330,10588
2761,HRNC02,ULNK4303,43033,ULNK4303C,1523,43033,0,3,460,330,10588
2762,HRNC02,ULNK4303,43034,ULNK4303D,1523,43034,0,4,460,330,10563
2763,HRNC02,ULNK4303,43035,ULNK4303E,1523,43035,0,5,460,330,10563
2764,HRNC02,ULNK4303,43036,ULNK4303F,1523,43036,0,6,460,330,10563
2765,HRNC02,ULNK4309,43091,ULNK4309A,1523,43091,0,1,460,330,10588
2766,HRNC02,ULNK4309,43092,ULNK4309B,1523,43092,0,2,460,330,10588
2767,HRNC02,ULNK4309,43093,ULNK4309C,1523,43093,0,3,460,330,10588
2768,HRNC02,ULNK4309,43094,ULNK4309D,1523,43094,0,4,460,330,10563
2769,HRNC02,ULNK4309,43095,ULNK4309E,1523,43095,0,5,460,330,10563
2770,HRNC02,ULNK4309,43096,ULNK4309F,1523,43096,0,6,460,330,10563
2771,HRNC02,ULNK4311,43111,ULNK4311P,1522,43111,0,43111,430,330,2988
2772,HRNC02,ULNK4311,43112,ULNK4311Q,1522,43112,0,43112,430,330,2988
2773,HRNC02,ULNK4311,43113,ULNK4311R,1522,43113,0,43113,430,330,2988
2774,HRNC02,ULNK4311,43114,ULNK4311M,1522,43114,0,43114,430,330,3013
2775,HRNC02,ULNK4311,43115,ULNK4311N,1522,43115,0,43115,430,330,3013
2776,HRNC02,ULNK4311,43116,ULNK4311O,1522,43116,0,43116,430,330,3013
2777,HRNC02,ULNK4313,43131,ULNK4313A,1523,43131,0,1,460,330,10588
2778,HRNC02,ULNK4313,43132,ULNK4313B,1523,43132,0,2,460,330,10588
2779,HRNC02,ULNK4313,43133,ULNK4313C,1523,43133,0,3,460,330,10588
2780,HRNC02,ULNK4313,43134,ULNK4313D,1523,43134,0,4,460,330,10563
